,well_site,num_cells,num_cells_with_condensates,num_condensates,avg_condensates_per_cell,avg_condensate_area,avg_condensate_intensity
0,KRD-MOA-OC43-220310-3720-22-1_N06_s1,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s4,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s2,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s3,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s4,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s5,29,1,1,1.0,0.524,0.023
0,KRD-MOA-OC43-220310-3720-22-1_N07_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s4,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s6,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s4,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s5,39,1,1,1.0,0.175,0.033
0,KRD-MOA-OC43-220310-3720-22-1_N09_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s4,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s5,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s6,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s5,30,1,1,1.0,0.524,0.018
0,KRD-MOA-OC43-220310-3720-22-1_N11_s6,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s5,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s6,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s3,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s5,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s1,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s2,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s4,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s5,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s2,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s3,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s6,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s1,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s4,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s5,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s6,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N17_s1,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N17_s2,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N17_s3,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N17_s4,32,1,1,1.0,0.349,0.013
0,KRD-MOA-OC43-220310-3720-22-1_N17_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N17_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N18_s1,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N18_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N18_s3,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N18_s4,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N18_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N18_s6,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N19_s1,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N19_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N19_s3,36,1,1,1.0,0.175,0.035
0,KRD-MOA-OC43-220310-3720-22-1_N19_s4,64,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N19_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N19_s6,62,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N20_s1,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N20_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N20_s3,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N20_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N20_s5,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N20_s6,39,1,1,1.0,0.175,0.04
0,KRD-MOA-OC43-220310-3720-22-1_N21_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N21_s2,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N21_s3,38,1,1,1.0,0.175,0.039
0,KRD-MOA-OC43-220310-3720-22-1_N21_s4,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N21_s5,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N21_s6,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N22_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N22_s2,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N22_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N22_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N22_s5,38,1,1,1.0,0.699,0.03
0,KRD-MOA-OC43-220310-3720-22-1_N22_s6,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O01_s1,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O01_s2,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O01_s3,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O01_s4,9,1,1,1.0,0.699,0.021
0,KRD-MOA-OC43-220310-3720-22-1_O01_s5,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O01_s6,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O02_s1,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O02_s2,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O02_s3,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O02_s4,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O02_s5,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O02_s6,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O03_s1,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O03_s2,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O03_s3,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O03_s4,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O03_s5,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O03_s6,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O04_s1,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O04_s2,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O04_s3,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O04_s4,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O04_s5,9,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O04_s6,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O05_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O05_s2,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O05_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O05_s4,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O05_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O05_s6,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O06_s1,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O06_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O06_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O06_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O06_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O06_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O07_s1,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O07_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O07_s3,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O07_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O07_s5,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O07_s6,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O08_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O08_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O08_s3,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O08_s4,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O08_s5,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O08_s6,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O09_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O09_s2,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O09_s3,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O09_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O09_s5,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O09_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O10_s1,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O10_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O10_s3,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O10_s4,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O10_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O10_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O11_s1,11,1,1,1.0,0.349,0.021
0,KRD-MOA-OC43-220310-3720-22-1_O11_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O11_s3,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O11_s4,9,1,1,1.0,2.795,0.025
0,KRD-MOA-OC43-220310-3720-22-1_O11_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O11_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O12_s1,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O12_s2,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O12_s3,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O12_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O12_s5,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O12_s6,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O13_s1,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O13_s2,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O13_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O13_s4,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O13_s5,8,1,1,1.0,1.398,0.025
0,KRD-MOA-OC43-220310-3720-22-1_O13_s6,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O14_s1,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O14_s2,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O14_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O14_s4,22,2,4,2.0,0.699,0.014
0,KRD-MOA-OC43-220310-3720-22-1_O14_s5,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O14_s6,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O15_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O15_s2,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O15_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O15_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O15_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O15_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O16_s1,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O16_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O16_s3,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O16_s4,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O16_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O16_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O17_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O17_s2,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O17_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O17_s4,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O17_s5,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O17_s6,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O18_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O18_s2,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O18_s3,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O18_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O18_s5,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O18_s6,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O19_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O19_s2,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O19_s3,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O19_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O19_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O19_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O20_s1,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O20_s2,56,1,1,1.0,0.175,0.027
0,KRD-MOA-OC43-220310-3720-22-1_O20_s3,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O20_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O20_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O20_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O21_s1,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O21_s2,27,1,1,1.0,1.398,0.043
0,KRD-MOA-OC43-220310-3720-22-1_O21_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O21_s4,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O21_s5,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O21_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O22_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O22_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O22_s3,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O22_s4,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O22_s5,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_O22_s6,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P01_s1,15,1,3,3.0,0.699,0.016
0,KRD-MOA-OC43-220310-3720-22-1_P01_s2,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P01_s3,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P01_s4,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P01_s5,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P01_s6,10,1,1,1.0,0.349,0.014
0,KRD-MOA-OC43-220310-3720-22-1_P02_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P02_s2,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P02_s3,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P02_s4,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P02_s5,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P02_s6,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P03_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P03_s2,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P03_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P03_s4,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P03_s5,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P03_s6,37,1,1,1.0,0.349,0.021
0,KRD-MOA-OC43-220310-3720-22-1_P04_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P04_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P04_s3,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P04_s4,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P04_s5,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P04_s6,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P05_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P05_s2,30,1,1,1.0,2.096,0.026
0,KRD-MOA-OC43-220310-3720-22-1_P05_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P05_s4,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P05_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P05_s6,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P06_s1,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P06_s2,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P06_s3,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P06_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P06_s5,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P06_s6,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P07_s1,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P07_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P07_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P07_s4,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P07_s5,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P07_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P08_s1,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P08_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P08_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P08_s4,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P08_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P08_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P09_s1,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P09_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P09_s3,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P09_s4,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P09_s5,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P09_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P10_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P10_s2,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P10_s3,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P10_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P10_s5,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P10_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P11_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P11_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P11_s3,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P11_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P11_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P11_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P12_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P12_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P12_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P12_s4,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P12_s5,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P12_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P13_s1,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P13_s2,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P13_s3,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P13_s4,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P13_s5,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P13_s6,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P14_s1,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P14_s2,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P14_s3,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P14_s4,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P14_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P14_s6,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P15_s1,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P15_s2,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P15_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P15_s4,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P15_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P15_s6,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P16_s1,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P16_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P16_s3,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P16_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P16_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P16_s6,29,1,1,1.0,0.349,0.034
0,KRD-MOA-OC43-220310-3720-22-1_P17_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P17_s2,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P17_s3,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P17_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P17_s5,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P17_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P18_s1,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P18_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P18_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P18_s4,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P18_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P18_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P19_s1,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P19_s2,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P19_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P19_s4,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P19_s5,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P19_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P20_s1,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P20_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P20_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_P20_s4,25,0,0,,,
